"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.067148662E1,3.312467401E-1,4.292733371E-2,2.398755902E-1,4.112267715E-1
7.068149262E1,1.909129067E-1,-4.780391157E-2,1.802170336E-1,2.668541383E-1
7.069149962E1,1.757345581E-1,-6.966051131E-2,2.327343857E-1,2.998341476E-1
7.070150562E1,1.222771199E-1,-1.858769922E-1,3.109806561E-1,3.823753637E-1
7.071151162E1,5.815772250E-2,-3.277867234E-1,3.895011610E-1,5.123842417E-1
7.072151862E1,1.158837743E-1,-3.297190820E-1,8.835230559E-1,9.501351022E-1
7.073152462E1,2.420201296E-1,-2.434445845E-1,1.809987479E0,1.842252340E0
7.074153425E1,-7.830181897E-2,-4.101890485E-1,2.131095513E0,2.171624810E0
7.075154025E1,-3.028695448E-1,-6.156985058E-1,2.051248274E0,2.162968815E0
7.076154725E1,-4.598987869E-1,-6.106687309E-1,1.989721532E0,2.131528787E0
7.077155325E1,-9.246779524E-1,-1.028750790E0,2.032150683E0,2.458250171E0
7.078155925E1,-1.645283547E0,-1.663236399E0,2.240145500E0,3.239068559E0
7.079156625E1,-1.861223560E0,-1.836638942E0,2.630448899E0,3.708996785E0
7.080157225E1,-1.122479756E0,-1.780580370E0,2.326682537E0,3.137495639E0
7.081157925E1,-1.401172672E-1,-1.206055764E0,2.123742054E0,2.446320434E0
7.082158525E1,7.322849692E-1,-1.022408169E0,2.619963672E0,2.906160591E0
7.083159125E1,1.231059043E0,-1.448806137E0,3.065840762E0,3.607481832E0
7.084159825E1,1.366786951E0,-1.758582560E0,3.176072472E0,3.879195217E0
7.085160425E1,1.515790378E0,-1.885731726E0,3.165300731E0,3.984059905E0
7.086161125E1,1.657357609E0,-1.743776532E0,2.887231713E0,3.758150849E0
7.087161725E1,1.800453886E0,-1.315674100E0,1.937023501E0,2.953759059E0
7.088162425E1,1.799951610E0,-7.804764050E-1,7.988466024E-1,2.118283530E0
7.089163025E1,1.309492716E0,-3.227329749E-1,-2.496088654E-1,1.371580232E0
7.090163625E1,1.203748745E-1,-2.144384480E-1,-1.229144956E0,1.253503603E0
7.091164325E1,-1.490642381E0,-6.034355789E-1,-1.855841929E0,2.455666604E0
7.092164925E1,-3.304614737E0,-1.032182082E0,-2.195711923E0,4.099637699E0
7.093165625E1,-4.912996652E0,-1.027306674E0,-2.928311327E0,5.811015602E0
7.094166225E1,-6.767621191E0,-1.540960010E0,-3.601168266E0,7.819441618E0
7.095166825E1,-8.623997555E0,-1.826326354E0,-4.287577881E0,9.802659122E0
7.096167525E1,-1.022419103E1,-1.790621501E0,-5.068534927E0,1.155121006E1
7.097168125E1,-1.136711821E1,-1.899162780E0,-5.383257217E0,1.271997067E1
7.098168825E1,-1.126119356E1,-2.681416154E0,-5.101903818E0,1.265045041E1
7.099169425E1,-9.896198484E0,-3.730921197E0,-4.458469775E0,1.147747665E1
7.100170125E1,-7.583781399E0,-3.893325858E0,-3.658183588E0,9.276531340E0
7.101170725E1,-4.606968003E0,-3.233782151E0,-3.090299081E0,6.421171979E0
7.102171325E1,-1.225016237E0,-2.009572245E0,-3.508631693E0,4.224871802E0
7.103172025E1,2.672728653E0,-2.116189206E-1,-5.102890243E0,5.764351642E0
7.104172625E1,6.829618049E0,7.084416318E-1,-6.890703326E0,9.727659768E0
7.105173325E1,9.459796806E0,-1.362939191E-1,-7.623502704E0,1.215006688E1
7.106173925E1,9.363584381E0,-1.124545870E0,-7.288430935E0,1.191899918E1
7.107174525E1,7.455115757E0,-4.708335918E-1,-7.072444144E0,1.028688006E1
7.108175225E1,6.435816261E0,5.809618056E-2,-6.704030381E0,9.293391709E0
7.109175825E1,5.875462967E0,-9.188671356E-1,-5.870273563E0,8.356165005E0
7.110176525E1,2.320430694E0,-3.869482666E-1,-7.511088814E0,7.870869249E0
7.111177125E1,-1.904779031E0,1.804775271E-1,-7.950911112E0,8.177881316E0
7.112177825E1,-6.120900428E0,-1.987377676E0,-4.942606952E0,8.114459659E0
7.113178425E1,-9.050188240E0,-3.583531309E0,-1.952634398E0,9.927758302E0
7.114179025E1,-8.813867172E0,-3.352703116E0,7.536447018E-1,9.460066228E0
7.115179725E1,-7.885531055E0,-2.267166653E0,4.985792148E0,9.601029528E0
7.116180325E1,-6.339289840E0,-2.353228019E0,8.534459141E0,1.088858442E1
7.117181025E1,-3.807553343E0,-3.068719347E0,6.911350429E0,8.466478940E0
7.118181625E1,-3.970779245E0,-3.841552271E0,3.422740772E0,6.499212726E0
7.119182225E1,-4.793458222E0,-3.043735948E0,-1.693907384E0,5.925444496E0
7.120182925E1,-5.935626138E0,-2.424632901E0,-5.180107403E0,8.242815967E0
7.121183525E1,-7.159578767E0,-2.450216078E0,-5.399760398E0,9.296264804E0
7.122184225E1,-7.318688521E0,-2.445547953E0,-4.570428168E0,8.968429076E0
7.123184825E1,-6.693526443E0,-2.518447822E0,-4.273059245E0,8.330960988E0
7.124185525E1,-7.219701008E0,-3.178994325E0,-3.922414586E0,8.809961620E0
7.125186125E1,-7.850910276E0,-4.004218887E0,-3.637549349E0,9.534271148E0
7.126186725E1,-7.096049938E0,-4.312287045E0,-3.544212584E0,9.028354619E0
7.127187425E1,-5.273443583E0,-3.607330939E0,-3.697381568E0,7.381915347E0
7.128188025E1,-2.741724336E0,-1.820138245E0,-3.999242029E0,5.179178736E0
7.129188725E1,2.012646711E-1,-3.807964110E-1,-4.585821548E0,4.606003977E0
7.130189325E1,3.419012588E0,7.327426600E-1,-5.352119039E0,6.393100742E0
7.131190025E1,6.431605681E0,1.926655511E0,-5.908909625E0,8.943867510E0
7.132190625E1,7.412382551E0,2.649755235E0,-6.514050837E0,1.021750832E1
7.133191225E1,7.545210825E0,1.873625943E0,-7.269013501E0,1.064327195E1
7.134191925E1,7.846742381E0,-4.501642692E-1,-6.997647731E0,1.052335914E1
7.135192525E1,5.447285398E0,-1.979607019E0,-6.325950587E0,8.579592821E0
7.136193225E1,1.333874436E0,-1.114476964E0,-6.655241214E0,6.878482066E0
7.137193825E1,-1.024154440E0,8.789253902E-1,-7.446204600E0,7.567520407E0
7.138194425E1,-8.247661400E-1,1.758710029E0,-7.759561565E0,7.999005928E0
7.139195125E1,3.446290433E-1,1.470497553E0,-7.172047369E0,7.329351656E0
7.140195725E1,-1.081571174E-1,1.809566626E0,-3.824626336E0,4.232492876E0
7.141196425E1,-8.261459367E-1,2.455452844E0,-2.209175137E0,3.404735021E0
7.142197025E1,-3.659659718E-1,2.631473916E0,-9.913632542E-1,2.835733972E0
7.143197725E1,1.041002607E0,1.937553259E0,-4.653810632E-1,2.248194519E0
7.144198325E1,2.136977958E0,1.225150431E0,8.370254123E-1,2.601591803E0
7.145198925E1,2.818844433E0,5.475477090E-1,1.625079224E0,3.299481007E0
7.146199625E1,2.688394221E0,-1.874723136E-1,1.019507073E0,2.881319841E0
7.147200225E1,3.729425772E-1,-8.923815876E-1,-1.198521334E-1,9.745745727E-1
7.148200925E1,-2.407594846E0,-1.554374400E0,-6.848112792E-1,2.946448575E0
7.149201525E1,-4.130228431E0,-2.055785421E0,-3.923008078E-1,4.630220353E0
7.150202225E1,-5.044107599E0,-2.080720288E0,4.785957706E-1,5.477359975E0
7.151202825E1,-5.094202450E0,-1.917827677E0,1.610005102E0,5.676361337E0
7.152203425E1,-3.760223349E0,-1.454273284E0,2.782201687E0,4.898452474E0
7.153204125E1,-1.318356510E0,-2.663143605E-2,3.359411626E0,3.608936075E0
7.154204725E1,1.042273207E0,1.806752214E0,2.568808136E0,3.308997166E0
7.155205425E1,1.732761548E0,1.447705107E0,3.541465563E-1,2.285548608E0
7.156206025E1,1.138171636E0,-8.677484375E-1,-2.272919143E0,2.685997665E0
7.157206625E1,9.072773695E-1,-2.801181164E0,-4.785798077E0,5.619041855E0
7.158207325E1,2.862656450E-1,-3.023886113E0,-6.329597495E0,7.020658067E0
7.159207925E1,-8.607750481E-1,-1.840588297E0,-6.483568717E0,6.794509715E0
7.160208625E1,-1.640029970E0,-3.323745950E-1,-5.836354449E0,6.071507591E0
7.161209225E1,-1.725979947E0,4.870187578E-1,-5.001595418E0,5.313393527E0
7.162209825E1,-1.571352668E0,1.007503250E0,-2.392224562E0,3.034295695E0
7.163210525E1,-7.784295141E-1,1.687047285E0,2.204702017E0,2.883191293E0
7.164211125E1,9.721305925E-1,1.490185567E0,4.883046629E0,5.197098738E0
7.165211825E1,1.867658859E0,7.486950338E-1,5.482885585E0,5.840439043E0
7.166212425E1,2.330956559E0,-4.733533032E-1,5.698073062E0,6.174581642E0
7.167213125E1,2.369580050E0,-1.374188503E0,4.516765931E0,5.282468942E0
7.168213725E1,1.208914102E0,-1.374510538E0,2.292134264E0,2.933365304E0
7.169214325E1,2.501731217E-2,-9.888159147E-1,3.308489102E-1,1.042997498E0
7.170215025E1,-7.042471316E-1,-7.501688245E-1,-7.557754272E-1,1.276680768E0
7.171215625E1,-1.527655548E0,-7.979642576E-1,-1.252616265E0,2.130616328E0
7.172216325E1,-2.285814593E0,-9.102012697E-1,-1.273058715E0,2.770215370E0
7.173216925E1,-2.768381792E0,-1.167068795E0,-1.110849937E0,3.203119558E0
7.174217387E1,-2.797911108E0,-1.437633278E0,-1.025307510E0,3.308527090E0
7.175217987E1,-2.441932035E0,-1.458499067E0,-8.556944025E-1,2.970263372E0
7.176218587E1,-2.043355410E0,-1.272680108E0,-3.997121537E-1,2.440242979E0
7.177219287E1,-1.715572926E0,-9.741792376E-1,6.294586122E-2,1.973873814E0
7.178219887E1,-1.560905301E0,-7.210211854E-1,5.614782983E-1,1.808743981E0
7.179220587E1,-1.317526937E0,-6.511709319E-1,1.125858570E0,1.851339604E0
7.180221187E1,-8.556444819E-1,-7.207381801E-1,1.640652698E0,1.985782536E0
7.181221787E1,-3.640752015E-1,-7.669194894E-1,2.089066311E0,2.254975456E0
7.182222487E1,1.157940926E-1,-6.851999728E-1,2.374267763E0,2.473874428E0
7.183223087E1,5.715416488E-1,-6.048016347E-1,2.613034136E0,2.742333363E0
7.184223787E1,7.730871324E-1,-6.124974476E-1,2.645552257E0,2.823431172E0
7.185224387E1,6.831467231E-1,-5.375194784E-1,2.586666702E0,2.728820489E0
7.186225087E1,5.246151485E-1,-4.767705622E-1,2.379311571E0,2.482670896E0
7.187225687E1,2.485748218E-1,-4.757186481E-1,2.036493410E0,2.106039668E0
7.188226287E1,-7.728513435E-2,-4.602056926E-1,1.585102395E0,1.652365539E0
7.189226987E1,-2.936200536E-1,-4.750712152E-1,1.023142871E0,1.165644341E0
7.190227587E1,-4.625767751E-1,-4.883768468E-1,4.846862304E-1,8.291018992E-1
7.191228287E1,-5.471208257E-1,-4.581433066E-1,9.121656418E-3,7.136663730E-1
7.192228887E1,-6.144357996E-1,-3.966524884E-1,-3.020800245E-1,7.912754827E-1
7.193229487E1,-6.183025633E-1,-3.492580647E-1,-4.955807626E-1,8.659558579E-1
7.194230187E1,-5.372829585E-1,-3.226305024E-1,-6.230985957E-1,8.837506880E-1
7.195230787E1,-4.655449314E-1,-3.255872932E-1,-6.436971670E-1,8.585366687E-1
7.196231487E1,-3.345470548E-1,-3.182704530E-1,-6.742044300E-1,8.171716017E-1
7.197232087E1,-1.103454744E-1,-2.762446868E-1,-6.907853794E-1,7.521114885E-1
7.198232787E1,7.314841200E-2,-2.394243679E-1,-6.867847145E-1,7.309910821E-1
7.199233387E1,1.414944327E-1,-1.516597623E-1,-6.434597701E-1,6.760634835E-1
7.200233987E1,1.400573333E-1,-4.946433809E-2,-6.074929619E-1,6.253882603E-1
7.201234687E1,1.336830642E-1,-2.346319534E-2,-5.570034242E-1,5.733014022E-1
7.202235287E1,1.128877341E-1,-1.157836407E-2,-4.351550514E-1,4.497083697E-1
7.203235987E1,1.372363441E-1,-4.675565198E-2,-3.188358057E-1,3.502515897E-1
7.204236587E1,1.257706851E-1,-1.051091831E-1,-3.124079615E-1,3.527958900E-1
7.205237187E1,7.437943362E-2,-1.401997495E-1,-3.446103323E-1,3.794002517E-1
7.206237887E1,2.036362287E-2,-1.778136818E-1,-4.189167488E-1,4.555476100E-1
7.207238487E1,7.467771471E-3,-1.876008245E-1,-4.086186326E-1,4.496876959E-1
7.208239187E1,7.959061839E-2,-1.408779900E-1,-3.789796811E-1,4.120762955E-1
7.209239787E1,1.128387637E-1,-1.083095835E-1,-3.334023893E-1,3.682671661E-1
7.210240487E1,6.598180868E-2,-1.570830365E-1,-3.568889004E-1,3.954723336E-1
7.211241087E1,2.280743010E-2,-1.614387006E-1,-3.452207816E-1,3.817853074E-1
7.212241687E1,-3.472577322E-2,-1.449537186E-1,-3.177178180E-1,3.509445423E-1
7.213242387E1,-8.368096501E-2,-1.509008485E-1,-2.565524340E-1,3.091807260E-1
7.214242987E1,-1.370024554E-1,-2.052295218E-1,-1.518305558E-1,2.897263314E-1
7.215243687E1,-2.432736996E-1,-3.206461036E-1,1.652949393E-2,4.028265642E-1
7.216244287E1,-3.447076153E-1,-4.581664762E-1,8.954952300E-2,5.803093804E-1
7.217244887E1,-3.386663817E-1,-4.723202464E-1,1.598178524E-1,6.027628715E-1
7.218245587E1,-1.696251679E-1,-3.271594633E-1,2.353346425E-1,4.372509646E-1
7.219246187E1,3.254245944E-2,-1.991655207E-1,3.262652779E-1,3.836338721E-1
7.220246887E1,1.687928899E-1,-1.229507191E-1,4.436148030E-1,4.903080791E-1
7.221247487E1,2.791720954E-1,-1.409155583E-1,5.025781256E-1,5.919282268E-1
7.222248187E1,3.424892548E-1,-1.333358127E-1,6.130203348E-1,7.147525862E-1
7.223248787E1,3.100549688E-1,-1.427890062E-1,6.108299679E-1,6.997399757E-1
7.224249387E1,2.245125427E-1,-1.531736612E-1,4.998106384E-1,5.689276989E-1
7.225250087E1,1.147611089E-1,-2.039688621E-1,4.037666130E-1,4.666914255E-1
7.226250687E1,1.860795982E-2,-2.401404691E-1,2.843454194E-1,3.726473113E-1
7.227251387E1,-4.988259673E-3,-2.166315924E-1,1.953677541E-1,2.917579286E-1
7.228251987E1,2.358657159E-2,-1.550441855E-1,1.101831776E-1,1.916647032E-1
7.229252587E1,7.485115774E-2,-5.076669574E-2,7.532675564E-2,1.177033276E-1
7.230253287E1,1.641011937E-1,1.240998432E-2,5.299039185E-2,1.728906912E-1
7.231253887E1,3.168853938E-1,3.517392576E-2,2.026060224E-3,3.188379883E-1
7.232254587E1,4.861055324E-1,9.800795898E-2,-1.112169653E-1,5.082060232E-1
7.233255187E1,6.041199224E-1,1.978858575E-1,-8.909227073E-2,6.419167594E-1
7.234255887E1,6.500273627E-1,3.146434982E-1,-5.224019408E-2,7.240615589E-1
7.235256487E1,6.662382565E-1,3.293230793E-1,-4.301913500E-2,7.444311593E-1
7.236257087E1,5.741512612E-1,1.908244675E-1,-1.575456244E-1,6.252073831E-1
7.237257787E1,3.982067149E-1,5.405136913E-2,-2.655162156E-1,4.816523633E-1
7.238258387E1,2.163266235E-1,1.357167989E-2,-3.017028791E-1,3.714916228E-1
7.239259087E1,7.631241348E-2,-4.934172928E-2,-3.843550265E-1,3.949518668E-1
7.240259687E1,-3.816097587E-2,-1.127027428E-1,-5.219446886E-1,5.353358070E-1
7.241260387E1,-5.877540775E-2,-1.656524965E-1,-6.541379553E-1,6.773416883E-1
7.242260987E1,-3.603734024E-2,-1.303744903E-1,-7.634323561E-1,7.753226167E-1
7.243261587E1,2.732952051E-2,-3.237310946E-2,-8.050610232E-1,8.061750257E-1
7.244262287E1,9.323370740E-2,7.697859406E-3,-7.857956171E-1,7.913447625E-1
7.245262887E1,2.019045758E-1,6.461319476E-2,-7.058595014E-1,7.370060775E-1
7.246263587E1,2.755098746E-1,1.255511221E-1,-5.482027799E-1,6.262547909E-1
7.247264187E1,3.466685156E-1,1.209750912E-1,-3.618438309E-1,5.155045978E-1
7.248264787E1,3.806841445E-1,8.448846549E-2,-1.650768381E-1,4.234490302E-1
7.249265487E1,4.555634420E-1,5.075909436E-2,-7.170615971E-2,4.639572272E-1
7.250266087E1,5.749405256E-1,3.103643596E-2,-1.216138995E-1,5.884809333E-1
7.251266787E1,6.885741086E-1,4.923589468E-2,-1.448951733E-1,7.053744308E-1
7.252267387E1,7.942571960E-1,9.271579027E-2,-1.820337635E-1,8.201079211E-1
7.253268087E1,8.151365067E-1,1.736131883E-1,-3.083891702E-1,8.886466924E-1
7.254268687E1,8.386317886E-1,2.812621826E-1,-4.334605283E-1,9.850379291E-1
7.255269287E1,9.639454407E-1,4.092723513E-1,-5.350026906E-1,1.175977274E0
7.256269987E1,1.250970274E0,5.815459424E-1,-5.338168752E-1,1.479216943E0
7.257270587E1,1.688088820E0,7.370655066E-1,-4.472500169E-1,1.895505738E0
7.258271287E1,2.133004921E0,8.896930379E-1,-2.657974666E-1,2.326351647E0
7.259271887E1,2.417770170E0,1.019198340E0,-1.069835812E-1,2.625989973E0
7.260272487E1,2.598271671E0,1.084554131E0,-1.714871407E-2,2.815593617E0
7.261273187E1,2.607476650E0,1.113732906E0,-1.378311521E-1,2.838720292E0
7.262273787E1,2.485948412E0,1.138630058E0,-3.675682551E-1,2.758899118E0
7.263274487E1,2.429564589E0,1.083765634E0,-5.641253328E-1,2.719479625E0
7.264275087E1,2.215713201E0,9.211773705E-1,-5.459551102E-1,2.460898153E0
7.265275787E1,1.998574217E0,6.537716272E-1,-4.003383905E-1,2.140557654E0
7.266276387E1,1.831064352E0,3.415116003E-1,-1.790236169E-1,1.871223207E0
7.267276987E1,1.610966677E0,1.384340000E-1,8.671186924E-2,1.619227147E0
7.268277687E1,1.381949366E0,-7.491452694E-3,2.658085763E-1,1.407300384E0
7.269278287E1,1.103645655E0,-1.065245748E-1,3.692300338E-1,1.168636828E0
7.270278987E1,7.990852419E-1,-2.777202317E-1,4.730713212E-1,9.692585960E-1
7.271279587E1,5.646461736E-1,-4.798350880E-1,5.521034575E-1,9.240591110E-1
7.272280187E1,4.467596548E-1,-6.554562101E-1,5.899975079E-1,9.885919744E-1
7.273280887E1,4.458771638E-1,-7.305137014E-1,7.061232108E-1,1.109534453E0
7.274281425E1,3.551894072E-1,-8.003350112E-1,9.021324044E-1,1.257194703E0
7.275282125E1,3.640279122E-2,-1.012015035E0,1.077341298E0,1.478568181E0
7.276282725E1,-4.053868765E-1,-1.236702483E0,1.122718030E0,1.718798221E0
7.277283425E1,-8.643278895E-1,-1.395857261E0,1.008946416E0,1.927032191E0
7.278284025E1,-1.274102297E0,-1.449304320E0,8.520281982E-1,2.109448204E0
7.279284625E1,-1.590937332E0,-1.445900071E0,6.581871521E-1,2.248314688E0
7.280285325E1,-1.737960599E0,-1.418033411E0,4.635386056E-1,2.290457124E0
7.281285925E1,-1.635911922E0,-1.378124410E0,3.545611238E-1,2.168213157E0
7.282286625E1,-1.431716626E0,-1.338077415E0,3.081424177E-1,1.983737739E0
7.283287225E1,-1.357470582E0,-1.312592325E0,2.590626436E-1,1.905974409E0
7.284287925E1,-1.450921660E0,-1.343425863E0,1.698534286E-1,1.984645283E0
7.285288525E1,-1.635835323E0,-1.402099748E0,2.407322073E-1,2.167900575E0
7.286289125E1,-1.765127056E0,-1.452330547E0,4.529738563E-1,2.330262400E0
7.287289825E1,-1.855402510E0,-1.576500556E0,7.661419559E-1,2.552419632E0
7.288290425E1,-1.952021610E0,-1.773913667E0,9.907960743E-1,2.817593818E0
7.289291125E1,-1.942614463E0,-1.840934452E0,1.063134318E0,2.879764780E0
7.290291725E1,-1.632617162E0,-1.701791770E0,1.111501901E0,2.607100018E0
7.291292325E1,-1.234607572E0,-1.460613712E0,1.110641776E0,2.211599744E0
7.292293025E1,-8.569954079E-1,-1.236285576E0,1.033521679E0,1.825105536E0
7.293293625E1,-6.149833913E-1,-1.185437897E0,8.577011669E-1,1.587173232E0
7.294294325E1,-5.841809171E-1,-1.299284647E0,5.719354588E-1,1.535095472E0
7.295294925E1,-5.629747470E-1,-1.359567394E0,1.854327500E-1,1.483155207E0
7.296295625E1,-4.144541538E-1,-1.162094642E0,-1.867425263E-1,1.247841726E0
7.297296225E1,-2.125705549E-1,-9.236191678E-1,-4.714756161E-1,1.058559334E0
7.298296825E1,-2.096317443E-1,-7.517811942E-1,-6.778975314E-1,1.033762785E0
7.299297525E1,-3.345598456E-1,-5.907427356E-1,-7.949663901E-1,1.045408452E0
7.300298125E1,-3.473357195E-1,-3.782078487E-1,-7.097245109E-1,8.760092238E-1
7.301298825E1,-2.914690822E-1,2.656897317E-1,-5.209939313E-1,6.534370175E-1
7.302299425E1,-3.507230115E-1,1.024669287E0,-5.074389160E-1,1.196013391E0
7.303300025E1,-6.643281904E-1,1.190371192E0,-8.595003551E-1,1.611538514E0
7.304300725E1,-1.371714984E0,9.956741139E-1,-1.581512205E0,2.318221257E0
7.305301325E1,-1.996507519E0,6.920384377E-1,-2.438390669E0,3.226562958E0
7.306302025E1,-2.514041360E0,3.551923308E-1,-3.022073184E0,3.947086505E0
7.307302625E1,-2.878331958E0,1.913741058E-1,-3.314999392E0,4.394387316E0
7.308303325E1,-2.818248602E0,2.181789118E-1,-3.721299604E0,4.673135773E0
7.309303925E1,-2.132394325E0,3.769047967E-1,-3.948493168E0,4.503305573E0
7.310304525E1,-1.079734271E0,3.959149718E-1,-3.295165052E0,3.490084165E0
7.311305225E1,6.634683573E-1,2.884817398E-1,-2.241387448E0,2.355255754E0
7.312305825E1,2.783430187E0,5.684780002E-2,-1.014036418E0,2.962935222E0
7.313306525E1,4.054835309E0,1.247035682E-1,1.876810044E-1,4.061091544E0
7.314307125E1,4.271783967E0,5.657572907E-1,7.630423468E-1,4.376123078E0
7.315307825E1,3.950919178E0,1.092090899E0,2.030942649E-1,4.104104307E0
7.316308425E1,4.097807082E0,1.566828092E0,-9.127608883E-1,4.481083082E0
7.317309025E1,3.215913645E0,1.468455121E0,-2.897103567E0,4.570740650E0
7.318309725E1,1.762713325E0,8.599318796E-1,-6.695349020E0,6.976699765E0
7.319310325E1,1.367298875E0,-7.302786434E-1,-9.501395652E0,9.627010567E0
7.320311025E1,2.992955804E-2,-1.368240277E0,-9.982274176E0,1.007565258E1
7.321311625E1,-2.437641640E0,-3.544283921E-1,-9.741216279E0,1.004783613E1
7.322312225E1,-3.981776104E0,-2.530727559E-1,-9.180410410E0,1.000992118E1
7.323312925E1,-4.413628063E0,-1.931559278E0,-8.333787378E0,9.626164656E0
7.324313525E1,-5.715051622E0,-3.438381782E0,-7.621521667E0,1.012777749E1
7.325314225E1,-9.339704937E0,-3.952551428E0,-4.365204931E0,1.104118495E1
7.326314825E1,-1.027721592E1,-4.488415121E0,-2.876784493E0,1.157769089E1
7.327315525E1,-8.533425354E0,-4.752238860E0,4.511179501E-1,9.777864279E0
7.328316125E1,-7.868123310E0,-4.054847589E0,5.443836710E0,1.039155963E1
7.329316725E1,-7.295897244E0,-2.574671724E0,1.108233775E1,1.351581522E1
7.330317425E1,-5.499870577E0,-2.559913936E0,1.221626957E1,1.363961063E1
7.331318025E1,-2.442992135E0,-4.198672429E0,1.050690157E1,1.157549313E1
7.332318725E1,-1.044894513E-1,-4.218670199E0,6.685968917E0,7.906344076E0
7.333319325E1,8.159912235E-1,-3.773484249E0,2.003729122E0,4.349707513E0
7.334319925E1,3.719998598E-3,-3.909038495E0,-1.541886209E0,4.202143367E0
7.335320625E1,-3.177033754E0,-3.851302503E0,-3.170463238E0,5.914212677E0
7.336321225E1,-6.909121470E0,-3.219787133E0,-2.739690675E0,8.099931708E0
7.337321925E1,-8.686420090E0,-2.624836741E0,-1.295624875E0,9.166368186E0
7.338322525E1,-8.012208059E0,-2.835347907E0,4.973027676E-1,8.513635285E0
7.339323225E1,-6.245727957E0,-2.583458920E0,1.907936819E0,7.023076293E0
7.340323825E1,-3.881791055E0,-1.457361783E0,2.375696822E0,4.778717459E0
7.341324425E1,-2.170316881E-1,-3.715993255E-1,1.829515425E0,1.879445531E0
7.342325125E1,3.836379240E0,8.057246822E-1,8.928335774E-1,4.020466357E0
7.343325725E1,5.522719742E0,1.722227789E0,2.923315465E-1,5.792405341E0
7.344326425E1,3.660953999E0,1.084293637E0,-9.016862619E-1,3.923176645E0
7.345327025E1,1.313890992E0,-1.191461406E0,-3.207765550E0,3.665467179E0
7.346327725E1,-1.378216796E0,-2.705199119E0,-5.559342023E0,6.334340340E0
7.347328325E1,-5.084604830E0,-2.121904859E0,-7.187158329E0,9.055988701E0
7.348328925E1,-6.851939794E0,-9.541480654E-1,-7.938475839E0,1.052990390E1
7.349329625E1,-5.676406789E0,-4.806899509E-1,-6.370821535E0,8.546345645E0
7.350330225E1,-4.787464533E0,-2.112210175E-1,-3.702867426E0,6.056043110E0
7.351330925E1,-3.370278969E0,-2.823708147E-1,-1.325211786E0,3.632450947E0
7.352331525E1,-1.297065044E0,4.541510470E-1,3.114743366E0,3.404446671E0
7.353332125E1,1.317748985E0,1.205732120E0,9.330652277E0,9.500069697E0
7.354332825E1,5.073106281E0,1.241592655E-1,1.045690670E1,1.162319752E1
7.355333425E1,5.426154730E0,-1.576359492E0,8.464972585E0,1.017761393E1
7.356334125E1,2.240058669E0,-1.550428407E0,5.499995123E0,6.137722496E0
7.357334725E1,-8.463487977E-1,-1.262192250E0,3.137502483E0,3.486166576E0
7.358335425E1,-3.182685673E0,-6.847574848E-1,3.191919011E0,4.559246415E0
7.359336025E1,-3.958608851E0,4.085891041E-1,4.180474724E0,5.771819298E0
7.360336625E1,-2.462505755E0,7.626488292E-1,4.241266179E0,4.963255649E0
7.361337325E1,4.417039329E-1,7.247729051E-1,3.459008127E0,3.561619766E0
7.362337925E1,2.040707499E0,1.075007089E0,2.706052812E0,3.555678439E0
